第 0 点 - 坐标: [279.7423, 0.0000], 绝对半径: 279.7423, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 2650 点 - 坐标: [-24.6188, 278.7483], 绝对半径: 279.8333, 绝对角度: 264.9528, 绝对半径差值: 0.0910, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2651 点 - 坐标: [-24.1320, 278.7907], 绝对半径: 279.8332, 绝对角度: 265.0528, 绝对半径差值: 0.0909, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2652 点 - 坐标: [-23.6450, 278.8324], 绝对半径: 279.8331, 绝对角度: 265.1529, 绝对半径差值: 0.0908, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2653 点 - 坐标: [-23.1580, 278.8731], 绝对半径: 279.8330, 绝对角度: 265.2530, 绝对半径差值: 0.0907, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2654 点 - 坐标: [-22.6710, 278.9131], 绝对半径: 279.8329, 绝对角度: 265.3530, 绝对半径差值: 0.0907, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2655 点 - 坐标: [-22.1838, 278.9521], 绝对半径: 279.8328, 绝对角度: 265.4531, 绝对半径差值: 0.0906, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2656 点 - 坐标: [-21.6966, 278.9904], 绝对半径: 279.8327, 绝对角度: 265.5532, 绝对半径差值: 0.0905, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2657 点 - 坐标: [-21.2093, 279.0277], 绝对半径: 279.8326, 绝对角度: 265.6532, 绝对半径差值: 0.0904, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2658 点 - 坐标: [-20.7220, 279.0643], 绝对半径: 279.8326, 绝对角度: 265.7533, 绝对半径差值: 0.0903, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2659 点 - 坐标: [-20.2346, 279.0999], 绝对半径: 279.8325, 绝对角度: 265.8533, 绝对半径差值: 0.0902, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2660 点 - 坐标: [-19.7471, 279.1347], 绝对半径: 279.8324, 绝对角度: 265.9534, 绝对半径差值: 0.0901, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2661 点 - 坐标: [-19.2596, 279.1687], 绝对半径: 279.8323, 绝对角度: 266.0535, 绝对半径差值: 0.0900, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2662 点 - 坐标: [-18.7720, 279.2018], 绝对半径: 279.8322, 绝对角度: 266.1535, 绝对半径差值: 0.0899, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2663 点 - 坐标: [-18.2844, 279.2341], 绝对半径: 279.8321, 绝对角度: 266.2536, 绝对半径差值: 0.0898, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2664 点 - 坐标: [-17.7967, 279.2655], 绝对半径: 279.8320, 绝对角度: 266.3537, 绝对半径差值: 0.0897, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2665 点 - 坐标: [-17.3089, 279.2961], 绝对半径: 279.8319, 绝对角度: 266.4537, 绝对半径差值: 0.0896, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2666 点 - 坐标: [-16.8211, 279.3258], 绝对半径: 279.8318, 绝对角度: 266.5538, 绝对半径差值: 0.0895, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2667 点 - 坐标: [-16.3333, 279.3546], 绝对半径: 279.8317, 绝对角度: 266.6538, 绝对半径差值: 0.0894, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2668 点 - 坐标: [-15.8454, 279.3826], 绝对半径: 279.8316, 绝对角度: 266.7539, 绝对半径差值: 0.0893, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2669 点 - 坐标: [-15.3574, 279.4098], 绝对半径: 279.8315, 绝对角度: 266.8540, 绝对半径差值: 0.0892, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2670 点 - 坐标: [-14.8694, 279.4361], 绝对半径: 279.8314, 绝对角度: 266.9540, 绝对半径差值: 0.0891, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2671 点 - 坐标: [-14.3814, 279.4615], 绝对半径: 279.8313, 绝对角度: 267.0541, 绝对半径差值: 0.0890, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2672 点 - 坐标: [-13.8933, 279.4861], 绝对半径: 279.8312, 绝对角度: 267.1542, 绝对半径差值: 0.0890, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2673 点 - 坐标: [-13.4052, 279.5099], 绝对半径: 279.8311, 绝对角度: 267.2542, 绝对半径差值: 0.0889, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2674 点 - 坐标: [-12.9170, 279.5328], 绝对半径: 279.8310, 绝对角度: 267.3543, 绝对半径差值: 0.0888, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2675 点 - 坐标: [-12.4288, 279.5548], 绝对半径: 279.8309, 绝对角度: 267.4543, 绝对半径差值: 0.0887, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2676 点 - 坐标: [-11.9405, 279.5760], 绝对半径: 279.8309, 绝对角度: 267.5544, 绝对半径差值: 0.0886, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2677 点 - 坐标: [-11.4523, 279.5963], 绝对半径: 279.8308, 绝对角度: 267.6545, 绝对半径差值: 0.0885, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2678 点 - 坐标: [-10.9639, 279.6158], 绝对半径: 279.8307, 绝对角度: 267.7545, 绝对半径差值: 0.0884, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2679 点 - 坐标: [-10.4756, 279.6344], 绝对半径: 279.8306, 绝对角度: 267.8546, 绝对半径差值: 0.0883, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2680 点 - 坐标: [-9.9872, 279.6522], 绝对半径: 279.8305, 绝对角度: 267.9547, 绝对半径差值: 0.0882, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2681 点 - 坐标: [-9.4988, 279.6691], 绝对半径: 279.8304, 绝对角度: 268.0547, 绝对半径差值: 0.0881, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2682 点 - 坐标: [-9.0104, 279.6852], 绝对半径: 279.8303, 绝对角度: 268.1548, 绝对半径差值: 0.0880, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2683 点 - 坐标: [-8.5219, 279.7004], 绝对半径: 279.8302, 绝对角度: 268.2549, 绝对半径差值: 0.0879, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2684 点 - 坐标: [-8.0334, 279.7148], 绝对半径: 279.8301, 绝对角度: 268.3549, 绝对半径差值: 0.0878, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2685 点 - 坐标: [-7.5449, 279.7283], 绝对半径: 279.8300, 绝对角度: 268.4550, 绝对半径差值: 0.0877, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2686 点 - 坐标: [-7.0563, 279.7409], 绝对半径: 279.8299, 绝对角度: 268.5550, 绝对半径差值: 0.0876, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2687 点 - 坐标: [-6.5678, 279.7527], 绝对半径: 279.8298, 绝对角度: 268.6551, 绝对半径差值: 0.0875, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2688 点 - 坐标: [-6.0792, 279.7637], 绝对半径: 279.8297, 绝对角度: 268.7552, 绝对半径差值: 0.0874, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2689 点 - 坐标: [-5.5906, 279.7738], 绝对半径: 279.8296, 绝对角度: 268.8552, 绝对半径差值: 0.0873, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2690 点 - 坐标: [-5.1020, 279.7830], 绝对半径: 279.8295, 绝对角度: 268.9553, 绝对半径差值: 0.0872, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2691 点 - 坐标: [-4.6133, 279.7914], 绝对半径: 279.8294, 绝对角度: 269.0554, 绝对半径差值: 0.0872, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2692 点 - 坐标: [-4.1247, 279.7989], 绝对半径: 279.8293, 绝对角度: 269.1554, 绝对半径差值: 0.0871, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2693 点 - 坐标: [-3.6360, 279.8056], 绝对半径: 279.8292, 绝对角度: 269.2555, 绝对半径差值: 0.0870, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2694 点 - 坐标: [-3.1473, 279.8115], 绝对半径: 279.8292, 绝对角度: 269.3556, 绝对半径差值: 0.0869, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2695 点 - 坐标: [-2.6587, 279.8164], 绝对半径: 279.8291, 绝对角度: 269.4556, 绝对半径差值: 0.0868, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2696 点 - 坐标: [-2.1700, 279.8205], 绝对半径: 279.8290, 绝对角度: 269.5557, 绝对半径差值: 0.0867, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2697 点 - 坐标: [-1.6813, 279.8238], 绝对半径: 279.8289, 绝对角度: 269.6558, 绝对半径差值: 0.0866, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2698 点 - 坐标: [-1.1926, 279.8262], 绝对半径: 279.8288, 绝对角度: 269.7558, 绝对半径差值: 0.0865, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2699 点 - 坐标: [-0.7039, 279.8278], 绝对半径: 279.8287, 绝对角度: 269.8559, 绝对半径差值: 0.0864, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2700 点 - 坐标: [-0.2152, 279.8285], 绝对半径: 279.8286, 绝对角度: 269.9559, 绝对半径差值: 0.0863, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2701 点 - 坐标: [0.2735, 279.8284], 绝对半径: 279.8285, 绝对角度: 270.0560, 绝对半径差值: 0.0862, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2702 点 - 坐标: [0.7622, 279.8274], 绝对半径: 279.8284, 绝对角度: 270.1561, 绝对半径差值: 0.0861, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2703 点 - 坐标: [1.2509, 279.8255], 绝对半径: 279.8283, 绝对角度: 270.2561, 绝对半径差值: 0.0860, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2704 点 - 坐标: [1.7396, 279.8228], 绝对半径: 279.8282, 绝对角度: 270.3562, 绝对半径差值: 0.0859, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2705 点 - 坐标: [2.2283, 279.8192], 绝对半径: 279.8281, 绝对角度: 270.4563, 绝对半径差值: 0.0858, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2706 点 - 坐标: [2.7170, 279.8148], 绝对半径: 279.8280, 绝对角度: 270.5563, 绝对半径差值: 0.0857, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2707 点 - 坐标: [3.2057, 279.8096], 绝对半径: 279.8279, 绝对角度: 270.6564, 绝对半径差值: 0.0856, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2708 点 - 坐标: [3.6944, 279.8034], 绝对半径: 279.8278, 绝对角度: 270.7565, 绝对半径差值: 0.0855, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2709 点 - 坐标: [4.1830, 279.7965], 绝对半径: 279.8277, 绝对角度: 270.8565, 绝对半径差值: 0.0855, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2710 点 - 坐标: [4.6717, 279.7886], 绝对半径: 279.8276, 绝对角度: 270.9566, 绝对半径差值: 0.0854, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2711 点 - 坐标: [5.1603, 279.7800], 绝对半径: 279.8275, 绝对角度: 271.0567, 绝对半径差值: 0.0853, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2712 点 - 坐标: [5.6489, 279.7704], 绝对半径: 279.8275, 绝对角度: 271.1567, 绝对半径差值: 0.0852, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2713 点 - 坐标: [6.1375, 279.7600], 绝对半径: 279.8274, 绝对角度: 271.2568, 绝对半径差值: 0.0851, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2714 点 - 坐标: [6.6261, 279.7488], 绝对半径: 279.8273, 绝对角度: 271.3568, 绝对半径差值: 0.0850, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2715 点 - 坐标: [7.1146, 279.7367], 绝对半径: 279.8272, 绝对角度: 271.4569, 绝对半径差值: 0.0849, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2716 点 - 坐标: [7.6032, 279.7238], 绝对半径: 279.8271, 绝对角度: 271.5570, 绝对半径差值: 0.0848, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2717 点 - 坐标: [8.0917, 279.7100], 绝对半径: 279.8270, 绝对角度: 271.6570, 绝对半径差值: 0.0847, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2718 点 - 坐标: [8.5802, 279.6953], 绝对半径: 279.8269, 绝对角度: 271.7571, 绝对半径差值: 0.0846, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2719 点 - 坐标: [9.0686, 279.6798], 绝对半径: 279.8268, 绝对角度: 271.8572, 绝对半径差值: 0.0845, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2720 点 - 坐标: [9.5571, 279.6634], 绝对半径: 279.8267, 绝对角度: 271.9572, 绝对半径差值: 0.0844, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2721 点 - 坐标: [10.0455, 279.6462], 绝对半径: 279.8266, 绝对角度: 272.0573, 绝对半径差值: 0.0843, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2722 点 - 坐标: [10.5338, 279.6282], 绝对半径: 279.8265, 绝对角度: 272.1574, 绝对半径差值: 0.0842, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2723 点 - 坐标: [11.0222, 279.6092], 绝对半径: 279.8264, 绝对角度: 272.2574, 绝对半径差值: 0.0841, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2724 点 - 坐标: [11.5105, 279.5895], 绝对半径: 279.8263, 绝对角度: 272.3575, 绝对半径差值: 0.0840, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2725 点 - 坐标: [11.9988, 279.5689], 绝对半径: 279.8262, 绝对角度: 272.4576, 绝对半径差值: 0.0839, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2726 点 - 坐标: [12.4870, 279.5474], 绝对半径: 279.8261, 绝对角度: 272.5576, 绝对半径差值: 0.0838, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2727 点 - 坐标: [12.9752, 279.5250], 绝对半径: 279.8260, 绝对角度: 272.6577, 绝对半径差值: 0.0838, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2728 点 - 坐标: [13.4633, 279.5019], 绝对半径: 279.8259, 绝对角度: 272.7578, 绝对半径差值: 0.0837, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2729 点 - 坐标: [13.9515, 279.4778], 绝对半径: 279.8258, 绝对角度: 272.8578, 绝对半径差值: 0.0836, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2730 点 - 坐标: [14.4395, 279.4529], 绝对半径: 279.8257, 绝对角度: 272.9579, 绝对半径差值: 0.0835, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2731 点 - 坐标: [14.9276, 279.4272], 绝对半径: 279.8257, 绝对角度: 273.0579, 绝对半径差值: 0.0834, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2732 点 - 坐标: [15.4155, 279.4006], 绝对半径: 279.8256, 绝对角度: 273.1580, 绝对半径差值: 0.0833, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2733 点 - 坐标: [15.9035, 279.3732], 绝对半径: 279.8255, 绝对角度: 273.2581, 绝对半径差值: 0.0832, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2734 点 - 坐标: [16.3914, 279.3449], 绝对半径: 279.8254, 绝对角度: 273.3581, 绝对半径差值: 0.0831, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2735 点 - 坐标: [16.8792, 279.3157], 绝对半径: 279.8253, 绝对角度: 273.4582, 绝对半径差值: 0.0830, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2736 点 - 坐标: [17.3670, 279.2857], 绝对半径: 279.8252, 绝对角度: 273.5583, 绝对半径差值: 0.0829, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2737 点 - 坐标: [17.8547, 279.2549], 绝对半径: 279.8251, 绝对角度: 273.6583, 绝对半径差值: 0.0828, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2738 点 - 坐标: [18.3424, 279.2232], 绝对半径: 279.8250, 绝对角度: 273.7584, 绝对半径差值: 0.0827, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2739 点 - 坐标: [18.8300, 279.1906], 绝对半径: 279.8249, 绝对角度: 273.8585, 绝对半径差值: 0.0826, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2740 点 - 坐标: [19.3176, 279.1572], 绝对半径: 279.8248, 绝对角度: 273.9585, 绝对半径差值: 0.0825, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2741 点 - 坐标: [19.8051, 279.1230], 绝对半径: 279.8247, 绝对角度: 274.0586, 绝对半径差值: 0.0824, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2742 点 - 坐标: [20.2925, 279.0879], 绝对半径: 279.8246, 绝对角度: 274.1587, 绝对半径差值: 0.0823, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2743 点 - 坐标: [20.7799, 279.0519], 绝对半径: 279.8245, 绝对角度: 274.2587, 绝对半径差值: 0.0822, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2744 点 - 坐标: [21.2672, 279.0151], 绝对半径: 279.8244, 绝对角度: 274.3588, 绝对半径差值: 0.0821, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2745 点 - 坐标: [21.7545, 278.9774], 绝对半径: 279.8243, 绝对角度: 274.4589, 绝对半径差值: 0.0821, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2746 点 - 坐标: [22.2417, 278.9389], 绝对半径: 279.8242, 绝对角度: 274.5589, 绝对半径差值: 0.0820, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2747 点 - 坐标: [22.7288, 278.8995], 绝对半径: 279.8241, 绝对角度: 274.6590, 绝对半径差值: 0.0819, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2748 点 - 坐标: [23.2158, 278.8593], 绝对半径: 279.8240, 绝对角度: 274.7591, 绝对半径差值: 0.0818, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2749 点 - 坐标: [23.7028, 278.8183], 绝对半径: 279.8240, 绝对角度: 274.8591, 绝对半径差值: 0.0817, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2750 点 - 坐标: [24.1897, 278.7763], 绝对半径: 279.8239, 绝对角度: 274.9592, 绝对半径差值: 0.0816, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2751 点 - 坐标: [24.6765, 278.7336], 绝对半径: 279.8238, 绝对角度: 275.0593, 绝对半径差值: 0.0815, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2752 点 - 坐标: [25.1633, 278.6900], 绝对半径: 279.8237, 绝对角度: 275.1593, 绝对半径差值: 0.0814, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2753 点 - 坐标: [25.6500, 278.6455], 绝对半径: 279.8236, 绝对角度: 275.2594, 绝对半径差值: 0.0813, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2754 点 - 坐标: [26.1366, 278.6002], 绝对半径: 279.8235, 绝对角度: 275.3595, 绝对半径差值: 0.0812, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2755 点 - 坐标: [26.6231, 278.5540], 绝对半径: 279.8234, 绝对角度: 275.4595, 绝对半径差值: 0.0811, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2756 点 - 坐标: [27.1095, 278.5070], 绝对半径: 279.8233, 绝对角度: 275.5596, 绝对半径差值: 0.0810, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2757 点 - 坐标: [27.5959, 278.4591], 绝对半径: 279.8232, 绝对角度: 275.6597, 绝对半径差值: 0.0809, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2758 点 - 坐标: [28.0822, 278.4104], 绝对半径: 279.8231, 绝对角度: 275.7597, 绝对半径差值: 0.0808, 增量半径差值: -0.0001, 增量角度差值: 0.1001
