第 0 点 - 坐标: [237.4695, 0.0000], 绝对半径: 237.4695, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 3027 点 - 坐标: [128.3811, 199.7389], 绝对半径: 237.4391, 绝对角度: 302.7307, 绝对半径差值: -0.0304, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3028 点 - 坐标: [128.7298, 199.5143], 绝对半径: 237.4390, 绝对角度: 302.8308, 绝对半径差值: -0.0305, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3029 点 - 坐标: [129.0781, 199.2890], 绝对半径: 237.4390, 绝对角度: 302.9309, 绝对半径差值: -0.0305, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3030 点 - 坐标: [129.4261, 199.0632], 绝对半径: 237.4389, 绝对角度: 303.0309, 绝对半径差值: -0.0306, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3031 点 - 坐标: [129.7736, 198.8367], 绝对半径: 237.4389, 绝对角度: 303.1310, 绝对半径差值: -0.0306, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3032 点 - 坐标: [130.1207, 198.6097], 绝对半径: 237.4389, 绝对角度: 303.2311, 绝对半径差值: -0.0306, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3033 点 - 坐标: [130.4675, 198.3820], 绝对半径: 237.4388, 绝对角度: 303.3312, 绝对半径差值: -0.0307, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3034 点 - 坐标: [130.8138, 198.1537], 绝对半径: 237.4388, 绝对角度: 303.4313, 绝对半径差值: -0.0307, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3035 点 - 坐标: [131.1598, 197.9249], 绝对半径: 237.4387, 绝对角度: 303.5314, 绝对半径差值: -0.0308, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3036 点 - 坐标: [131.5054, 197.6954], 绝对半径: 237.4387, 绝对角度: 303.6315, 绝对半径差值: -0.0308, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3037 点 - 坐标: [131.8505, 197.4653], 绝对半径: 237.4386, 绝对角度: 303.7316, 绝对半径差值: -0.0309, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3038 点 - 坐标: [132.1953, 197.2346], 绝对半径: 237.4386, 绝对角度: 303.8317, 绝对半径差值: -0.0309, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3039 点 - 坐标: [132.5396, 197.0034], 绝对半径: 237.4386, 绝对角度: 303.9318, 绝对半径差值: -0.0309, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3040 点 - 坐标: [132.8835, 196.7715], 绝对半径: 237.4385, 绝对角度: 304.0319, 绝对半径差值: -0.0310, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3041 点 - 坐标: [133.2271, 196.5390], 绝对半径: 237.4385, 绝对角度: 304.1320, 绝对半径差值: -0.0310, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3042 点 - 坐标: [133.5702, 196.3059], 绝对半径: 237.4384, 绝对角度: 304.2321, 绝对半径差值: -0.0311, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3043 点 - 坐标: [133.9129, 196.0722], 绝对半径: 237.4384, 绝对角度: 304.3322, 绝对半径差值: -0.0311, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3044 点 - 坐标: [134.2552, 195.8379], 绝对半径: 237.4384, 绝对角度: 304.4323, 绝对半径差值: -0.0311, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3045 点 - 坐标: [134.5971, 195.6031], 绝对半径: 237.4383, 绝对角度: 304.5324, 绝对半径差值: -0.0312, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3046 点 - 坐标: [134.9386, 195.3676], 绝对半径: 237.4383, 绝对角度: 304.6325, 绝对半径差值: -0.0312, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3047 点 - 坐标: [135.2797, 195.1315], 绝对半径: 237.4382, 绝对角度: 304.7326, 绝对半径差值: -0.0313, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3048 点 - 坐标: [135.6204, 194.8949], 绝对半径: 237.4382, 绝对角度: 304.8327, 绝对半径差值: -0.0313, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3049 点 - 坐标: [135.9606, 194.6576], 绝对半径: 237.4382, 绝对角度: 304.9328, 绝对半径差值: -0.0313, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3050 点 - 坐标: [136.3005, 194.4198], 绝对半径: 237.4381, 绝对角度: 305.0329, 绝对半径差值: -0.0314, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3051 点 - 坐标: [136.6399, 194.1813], 绝对半径: 237.4381, 绝对角度: 305.1330, 绝对半径差值: -0.0314, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3052 点 - 坐标: [136.9789, 193.9423], 绝对半径: 237.4381, 绝对角度: 305.2331, 绝对半径差值: -0.0314, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3053 点 - 坐标: [137.3175, 193.7026], 绝对半径: 237.4380, 绝对角度: 305.3332, 绝对半径差值: -0.0315, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3054 点 - 坐标: [137.6557, 193.4624], 绝对半径: 237.4380, 绝对角度: 305.4333, 绝对半径差值: -0.0315, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3055 点 - 坐标: [137.9934, 193.2216], 绝对半径: 237.4380, 绝对角度: 305.5334, 绝对半径差值: -0.0315, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3056 点 - 坐标: [138.3308, 192.9802], 绝对半径: 237.4379, 绝对角度: 305.6335, 绝对半径差值: -0.0316, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3057 点 - 坐标: [138.6677, 192.7382], 绝对半径: 237.4379, 绝对角度: 305.7335, 绝对半径差值: -0.0316, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3058 点 - 坐标: [139.0042, 192.4957], 绝对半径: 237.4379, 绝对角度: 305.8336, 绝对半径差值: -0.0316, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3059 点 - 坐标: [139.3402, 192.2525], 绝对半径: 237.4378, 绝对角度: 305.9337, 绝对半径差值: -0.0317, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3060 点 - 坐标: [139.6759, 192.0088], 绝对半径: 237.4378, 绝对角度: 306.0338, 绝对半径差值: -0.0317, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3061 点 - 坐标: [140.0111, 191.7644], 绝对半径: 237.4378, 绝对角度: 306.1339, 绝对半径差值: -0.0317, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3062 点 - 坐标: [140.3459, 191.5195], 绝对半径: 237.4377, 绝对角度: 306.2340, 绝对半径差值: -0.0318, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3063 点 - 坐标: [140.6802, 191.2740], 绝对半径: 237.4377, 绝对角度: 306.3341, 绝对半径差值: -0.0318, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3064 点 - 坐标: [141.0141, 191.0279], 绝对半径: 237.4377, 绝对角度: 306.4342, 绝对半径差值: -0.0318, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3065 点 - 坐标: [141.3476, 190.7813], 绝对半径: 237.4377, 绝对角度: 306.5343, 绝对半径差值: -0.0318, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3066 点 - 坐标: [141.6807, 190.5340], 绝对半径: 237.4376, 绝对角度: 306.6344, 绝对半径差值: -0.0319, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3067 点 - 坐标: [142.0133, 190.2862], 绝对半径: 237.4376, 绝对角度: 306.7345, 绝对半径差值: -0.0319, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3068 点 - 坐标: [142.3455, 190.0378], 绝对半径: 237.4376, 绝对角度: 306.8346, 绝对半径差值: -0.0319, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3069 点 - 坐标: [142.6773, 189.7888], 绝对半径: 237.4376, 绝对角度: 306.9347, 绝对半径差值: -0.0319, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3070 点 - 坐标: [143.0086, 189.5392], 绝对半径: 237.4375, 绝对角度: 307.0348, 绝对半径差值: -0.0320, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3071 点 - 坐标: [143.3395, 189.2891], 绝对半径: 237.4375, 绝对角度: 307.1349, 绝对半径差值: -0.0320, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3072 点 - 坐标: [143.6700, 189.0383], 绝对半径: 237.4375, 绝对角度: 307.2350, 绝对半径差值: -0.0320, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3073 点 - 坐标: [144.0000, 188.7870], 绝对半径: 237.4375, 绝对角度: 307.3351, 绝对半径差值: -0.0320, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3074 点 - 坐标: [144.3296, 188.5352], 绝对半径: 237.4374, 绝对角度: 307.4352, 绝对半径差值: -0.0321, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3075 点 - 坐标: [144.6587, 188.2827], 绝对半径: 237.4374, 绝对角度: 307.5353, 绝对半径差值: -0.0321, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3076 点 - 坐标: [144.9874, 188.0297], 绝对半径: 237.4374, 绝对角度: 307.6354, 绝对半径差值: -0.0321, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3077 点 - 坐标: [145.3157, 187.7761], 绝对半径: 237.4374, 绝对角度: 307.7355, 绝对半径差值: -0.0321, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3078 点 - 坐标: [145.6435, 187.5219], 绝对半径: 237.4373, 绝对角度: 307.8356, 绝对半径差值: -0.0322, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3079 点 - 坐标: [145.9709, 187.2672], 绝对半径: 237.4373, 绝对角度: 307.9357, 绝对半径差值: -0.0322, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3080 点 - 坐标: [146.2978, 187.0118], 绝对半径: 237.4373, 绝对角度: 308.0358, 绝对半径差值: -0.0322, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3081 点 - 坐标: [146.6243, 186.7560], 绝对半径: 237.4373, 绝对角度: 308.1359, 绝对半径差值: -0.0322, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3082 点 - 坐标: [146.9503, 186.4995], 绝对半径: 237.4373, 绝对角度: 308.2360, 绝对半径差值: -0.0322, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3083 点 - 坐标: [147.2759, 186.2425], 绝对半径: 237.4373, 绝对角度: 308.3361, 绝对半径差值: -0.0322, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3084 点 - 坐标: [147.6010, 185.9849], 绝对半径: 237.4372, 绝对角度: 308.4362, 绝对半径差值: -0.0323, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3085 点 - 坐标: [147.9257, 185.7267], 绝对半径: 237.4372, 绝对角度: 308.5363, 绝对半径差值: -0.0323, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3086 点 - 坐标: [148.2499, 185.4680], 绝对半径: 237.4372, 绝对角度: 308.6364, 绝对半径差值: -0.0323, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3087 点 - 坐标: [148.5737, 185.2087], 绝对半径: 237.4372, 绝对角度: 308.7365, 绝对半径差值: -0.0323, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3088 点 - 坐标: [148.8970, 184.9489], 绝对半径: 237.4372, 绝对角度: 308.8365, 绝对半径差值: -0.0323, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3089 点 - 坐标: [149.2199, 184.6884], 绝对半径: 237.4372, 绝对角度: 308.9366, 绝对半径差值: -0.0323, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3090 点 - 坐标: [149.5423, 184.4275], 绝对半径: 237.4371, 绝对角度: 309.0367, 绝对半径差值: -0.0324, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3091 点 - 坐标: [149.8643, 184.1659], 绝对半径: 237.4371, 绝对角度: 309.1368, 绝对半径差值: -0.0324, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3092 点 - 坐标: [150.1858, 183.9038], 绝对半径: 237.4371, 绝对角度: 309.2369, 绝对半径差值: -0.0324, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3093 点 - 坐标: [150.5068, 183.6411], 绝对半径: 237.4371, 绝对角度: 309.3370, 绝对半径差值: -0.0324, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3094 点 - 坐标: [150.8274, 183.3779], 绝对半径: 237.4371, 绝对角度: 309.4371, 绝对半径差值: -0.0324, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3095 点 - 坐标: [151.1476, 183.1141], 绝对半径: 237.4371, 绝对角度: 309.5372, 绝对半径差值: -0.0324, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3096 点 - 坐标: [151.4672, 182.8498], 绝对半径: 237.4371, 绝对角度: 309.6373, 绝对半径差值: -0.0324, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3097 点 - 坐标: [151.7864, 182.5849], 绝对半径: 237.4371, 绝对角度: 309.7374, 绝对半径差值: -0.0324, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3098 点 - 坐标: [152.1052, 182.3194], 绝对半径: 237.4370, 绝对角度: 309.8375, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3099 点 - 坐标: [152.4234, 182.0534], 绝对半径: 237.4370, 绝对角度: 309.9376, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3100 点 - 坐标: [152.7413, 181.7868], 绝对半径: 237.4370, 绝对角度: 310.0377, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3101 点 - 坐标: [153.0586, 181.5197], 绝对半径: 237.4370, 绝对角度: 310.1378, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3102 点 - 坐标: [153.3755, 181.2520], 绝对半径: 237.4370, 绝对角度: 310.2379, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3103 点 - 坐标: [153.6919, 180.9838], 绝对半径: 237.4370, 绝对角度: 310.3380, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3104 点 - 坐标: [154.0078, 180.7150], 绝对半径: 237.4370, 绝对角度: 310.4381, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3105 点 - 坐标: [154.3233, 180.4457], 绝对半径: 237.4370, 绝对角度: 310.5382, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3106 点 - 坐标: [154.6383, 180.1758], 绝对半径: 237.4370, 绝对角度: 310.6383, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3107 点 - 坐标: [154.9528, 179.9053], 绝对半径: 237.4370, 绝对角度: 310.7384, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3108 点 - 坐标: [155.2669, 179.6344], 绝对半径: 237.4370, 绝对角度: 310.8385, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3109 点 - 坐标: [155.5805, 179.3628], 绝对半径: 237.4370, 绝对角度: 310.9386, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3110 点 - 坐标: [155.8936, 179.0907], 绝对半径: 237.4370, 绝对角度: 311.0387, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3111 点 - 坐标: [156.2062, 178.8181], 绝对半径: 237.4370, 绝对角度: 311.1388, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3112 点 - 坐标: [156.5184, 178.5450], 绝对半径: 237.4370, 绝对角度: 311.2389, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3113 点 - 坐标: [156.8301, 178.2712], 绝对半径: 237.4370, 绝对角度: 311.3390, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3114 点 - 坐标: [157.1413, 177.9970], 绝对半径: 237.4370, 绝对角度: 311.4391, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3115 点 - 坐标: [157.4520, 177.7222], 绝对半径: 237.4370, 绝对角度: 311.5392, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3116 点 - 坐标: [157.7622, 177.4468], 绝对半径: 237.4370, 绝对角度: 311.6393, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3117 点 - 坐标: [158.0720, 177.1710], 绝对半径: 237.4370, 绝对角度: 311.7394, 绝对半径差值: -0.0325, 增量半径差值: -0.0000, 增量角度差值: 0.1001
第 3118 点 - 坐标: [158.3813, 176.8945], 绝对半径: 237.4370, 绝对角度: 311.8395, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3119 点 - 坐标: [158.6901, 176.6176], 绝对半径: 237.4370, 绝对角度: 311.9396, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3120 点 - 坐标: [158.9984, 176.3401], 绝对半径: 237.4370, 绝对角度: 312.0396, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3121 点 - 坐标: [159.3062, 176.0620], 绝对半径: 237.4370, 绝对角度: 312.1397, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3122 点 - 坐标: [159.6136, 175.7834], 绝对半径: 237.4370, 绝对角度: 312.2398, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3123 点 - 坐标: [159.9204, 175.5043], 绝对半径: 237.4370, 绝对角度: 312.3399, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3124 点 - 坐标: [160.2268, 175.2247], 绝对半径: 237.4370, 绝对角度: 312.4400, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3125 点 - 坐标: [160.5327, 174.9445], 绝对半径: 237.4370, 绝对角度: 312.5401, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3126 点 - 坐标: [160.8381, 174.6638], 绝对半径: 237.4370, 绝对角度: 312.6402, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3127 点 - 坐标: [161.1430, 174.3825], 绝对半径: 237.4370, 绝对角度: 312.7403, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3128 点 - 坐标: [161.4474, 174.1007], 绝对半径: 237.4370, 绝对角度: 312.8404, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3129 点 - 坐标: [161.7513, 173.8184], 绝对半径: 237.4370, 绝对角度: 312.9405, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3130 点 - 坐标: [162.0547, 173.5356], 绝对半径: 237.4370, 绝对角度: 313.0406, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3131 点 - 坐标: [162.3576, 173.2522], 绝对半径: 237.4370, 绝对角度: 313.1407, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3132 点 - 坐标: [162.6601, 172.9683], 绝对半径: 237.4370, 绝对角度: 313.2408, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
第 3133 点 - 坐标: [162.9620, 172.6839], 绝对半径: 237.4370, 绝对角度: 313.3409, 绝对半径差值: -0.0325, 增量半径差值: 0.0000, 增量角度差值: 0.1001
