第 0 点 - 坐标: [237.6453, 0.0000], 绝对半径: 237.6453, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 3300 点 - 坐标: [205.8447, 118.8103], 绝对半径: 237.6719, 绝对角度: 330.0071, 绝对半径差值: 0.0266, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3301 点 - 坐标: [206.0519, 118.4505], 绝对半径: 237.6718, 绝对角度: 330.1072, 绝对半径差值: 0.0265, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3302 点 - 坐标: [206.2584, 118.0903], 绝对半径: 237.6717, 绝对角度: 330.2073, 绝对半径差值: 0.0264, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3303 点 - 坐标: [206.4643, 117.7298], 绝对半径: 237.6716, 绝对角度: 330.3074, 绝对半径差值: 0.0263, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3304 点 - 坐标: [206.6695, 117.3689], 绝对半径: 237.6715, 绝对角度: 330.4075, 绝对半径差值: 0.0262, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3305 点 - 坐标: [206.8742, 117.0076], 绝对半径: 237.6714, 绝对角度: 330.5076, 绝对半径差值: 0.0261, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3306 点 - 坐标: [207.0782, 116.6460], 绝对半径: 237.6713, 绝对角度: 330.6077, 绝对半径差值: 0.0260, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3307 点 - 坐标: [207.2815, 116.2840], 绝对半径: 237.6712, 绝对角度: 330.7078, 绝对半径差值: 0.0259, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3308 点 - 坐标: [207.4843, 115.9217], 绝对半径: 237.6711, 绝对角度: 330.8079, 绝对半径差值: 0.0258, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3309 点 - 坐标: [207.6864, 115.5590], 绝对半径: 237.6710, 绝对角度: 330.9079, 绝对半径差值: 0.0257, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3310 点 - 坐标: [207.8878, 115.1960], 绝对半径: 237.6709, 绝对角度: 331.0080, 绝对半径差值: 0.0257, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3311 点 - 坐标: [208.0887, 114.8326], 绝对半径: 237.6708, 绝对角度: 331.1081, 绝对半径差值: 0.0256, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3312 点 - 坐标: [208.2889, 114.4689], 绝对半径: 237.6708, 绝对角度: 331.2082, 绝对半径差值: 0.0255, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3313 点 - 坐标: [208.4885, 114.1048], 绝对半径: 237.6707, 绝对角度: 331.3083, 绝对半径差值: 0.0254, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3314 点 - 坐标: [208.6874, 113.7404], 绝对半径: 237.6706, 绝对角度: 331.4084, 绝对半径差值: 0.0253, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3315 点 - 坐标: [208.8857, 113.3756], 绝对半径: 237.6705, 绝对角度: 331.5085, 绝对半径差值: 0.0252, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3316 点 - 坐标: [209.0833, 113.0105], 绝对半径: 237.6704, 绝对角度: 331.6086, 绝对半径差值: 0.0251, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3317 点 - 坐标: [209.2803, 112.6450], 绝对半径: 237.6703, 绝对角度: 331.7087, 绝对半径差值: 0.0250, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3318 点 - 坐标: [209.4767, 112.2792], 绝对半径: 237.6702, 绝对角度: 331.8088, 绝对半径差值: 0.0249, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3319 点 - 坐标: [209.6725, 111.9131], 绝对半径: 237.6701, 绝对角度: 331.9088, 绝对半径差值: 0.0248, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3320 点 - 坐标: [209.8676, 111.5466], 绝对半径: 237.6700, 绝对角度: 332.0089, 绝对半径差值: 0.0247, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3321 点 - 坐标: [210.0620, 111.1797], 绝对半径: 237.6699, 绝对角度: 332.1090, 绝对半径差值: 0.0246, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3322 点 - 坐标: [210.2558, 110.8126], 绝对半径: 237.6698, 绝对角度: 332.2091, 绝对半径差值: 0.0245, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3323 点 - 坐标: [210.4490, 110.4451], 绝对半径: 237.6697, 绝对角度: 332.3092, 绝对半径差值: 0.0244, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3324 点 - 坐标: [210.6415, 110.0772], 绝对半径: 237.6696, 绝对角度: 332.4093, 绝对半径差值: 0.0243, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3325 点 - 坐标: [210.8334, 109.7090], 绝对半径: 237.6695, 绝对角度: 332.5094, 绝对半径差值: 0.0242, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3326 点 - 坐标: [211.0247, 109.3405], 绝对半径: 237.6694, 绝对角度: 332.6095, 绝对半径差值: 0.0241, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3327 点 - 坐标: [211.2153, 108.9717], 绝对半径: 237.6693, 绝对角度: 332.7096, 绝对半径差值: 0.0240, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3328 点 - 坐标: [211.4052, 108.6025], 绝对半径: 237.6692, 绝对角度: 332.8097, 绝对半径差值: 0.0239, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3329 点 - 坐标: [211.5945, 108.2330], 绝对半径: 237.6691, 绝对角度: 332.9098, 绝对半径差值: 0.0239, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3330 点 - 坐标: [211.7832, 107.8631], 绝对半径: 237.6691, 绝对角度: 333.0098, 绝对半径差值: 0.0238, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3331 点 - 坐标: [211.9712, 107.4929], 绝对半径: 237.6690, 绝对角度: 333.1099, 绝对半径差值: 0.0237, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3332 点 - 坐标: [212.1586, 107.1224], 绝对半径: 237.6689, 绝对角度: 333.2100, 绝对半径差值: 0.0236, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3333 点 - 坐标: [212.3453, 106.7516], 绝对半径: 237.6688, 绝对角度: 333.3101, 绝对半径差值: 0.0235, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3334 点 - 坐标: [212.5314, 106.3804], 绝对半径: 237.6687, 绝对角度: 333.4102, 绝对半径差值: 0.0234, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3335 点 - 坐标: [212.7168, 106.0090], 绝对半径: 237.6686, 绝对角度: 333.5103, 绝对半径差值: 0.0233, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3336 点 - 坐标: [212.9016, 105.6372], 绝对半径: 237.6685, 绝对角度: 333.6104, 绝对半径差值: 0.0232, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3337 点 - 坐标: [213.0857, 105.2650], 绝对半径: 237.6684, 绝对角度: 333.7105, 绝对半径差值: 0.0231, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3338 点 - 坐标: [213.2692, 104.8926], 绝对半径: 237.6683, 绝对角度: 333.8106, 绝对半径差值: 0.0230, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3339 点 - 坐标: [213.4521, 104.5198], 绝对半径: 237.6682, 绝对角度: 333.9107, 绝对半径差值: 0.0229, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3340 点 - 坐标: [213.6342, 104.1467], 绝对半径: 237.6681, 绝对角度: 334.0108, 绝对半径差值: 0.0228, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3341 点 - 坐标: [213.8158, 103.7733], 绝对半径: 237.6680, 绝对角度: 334.1108, 绝对半径差值: 0.0227, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3342 点 - 坐标: [213.9966, 103.3996], 绝对半径: 237.6679, 绝对角度: 334.2109, 绝对半径差值: 0.0226, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3343 点 - 坐标: [214.1768, 103.0256], 绝对半径: 237.6678, 绝对角度: 334.3110, 绝对半径差值: 0.0225, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3344 点 - 坐标: [214.3564, 102.6512], 绝对半径: 237.6677, 绝对角度: 334.4111, 绝对半径差值: 0.0224, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3345 点 - 坐标: [214.5353, 102.2766], 绝对半径: 237.6676, 绝对角度: 334.5112, 绝对半径差值: 0.0223, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3346 点 - 坐标: [214.7136, 101.9016], 绝对半径: 237.6675, 绝对角度: 334.6113, 绝对半径差值: 0.0222, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3347 点 - 坐标: [214.8912, 101.5263], 绝对半径: 237.6674, 绝对角度: 334.7114, 绝对半径差值: 0.0222, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3348 点 - 坐标: [215.0681, 101.1507], 绝对半径: 237.6673, 绝对角度: 334.8115, 绝对半径差值: 0.0221, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3349 点 - 坐标: [215.2444, 100.7748], 绝对半径: 237.6673, 绝对角度: 334.9116, 绝对半径差值: 0.0220, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3350 点 - 坐标: [215.4200, 100.3986], 绝对半径: 237.6672, 绝对角度: 335.0117, 绝对半径差值: 0.0219, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3351 点 - 坐标: [215.5950, 100.0221], 绝对半径: 237.6671, 绝对角度: 335.1118, 绝对半径差值: 0.0218, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3352 点 - 坐标: [215.7693, 99.6453], 绝对半径: 237.6670, 绝对角度: 335.2118, 绝对半径差值: 0.0217, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3353 点 - 坐标: [215.9430, 99.2682], 绝对半径: 237.6669, 绝对角度: 335.3119, 绝对半径差值: 0.0216, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3354 点 - 坐标: [216.1160, 98.8907], 绝对半径: 237.6668, 绝对角度: 335.4120, 绝对半径差值: 0.0215, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3355 点 - 坐标: [216.2883, 98.5130], 绝对半径: 237.6667, 绝对角度: 335.5121, 绝对半径差值: 0.0214, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3356 点 - 坐标: [216.4600, 98.1350], 绝对半径: 237.6666, 绝对角度: 335.6122, 绝对半径差值: 0.0213, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3357 点 - 坐标: [216.6310, 97.7566], 绝对半径: 237.6665, 绝对角度: 335.7123, 绝对半径差值: 0.0212, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3358 点 - 坐标: [216.8014, 97.3780], 绝对半径: 237.6664, 绝对角度: 335.8124, 绝对半径差值: 0.0211, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3359 点 - 坐标: [216.9711, 96.9991], 绝对半径: 237.6663, 绝对角度: 335.9125, 绝对半径差值: 0.0210, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3360 点 - 坐标: [217.1401, 96.6199], 绝对半径: 237.6662, 绝对角度: 336.0126, 绝对半径差值: 0.0209, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3361 点 - 坐标: [217.3085, 96.2404], 绝对半径: 237.6661, 绝对角度: 336.1127, 绝对半径差值: 0.0208, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3362 点 - 坐标: [217.4762, 95.8605], 绝对半径: 237.6660, 绝对角度: 336.2128, 绝对半径差值: 0.0207, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3363 点 - 坐标: [217.6432, 95.4804], 绝对半径: 237.6659, 绝对角度: 336.3129, 绝对半径差值: 0.0206, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3364 点 - 坐标: [217.8096, 95.1001], 绝对半径: 237.6658, 绝对角度: 336.4130, 绝对半径差值: 0.0205, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3365 点 - 坐标: [217.9753, 94.7194], 绝对半径: 237.6657, 绝对角度: 336.5130, 绝对半径差值: 0.0205, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3366 点 - 坐标: [218.1404, 94.3384], 绝对半径: 237.6656, 绝对角度: 336.6131, 绝对半径差值: 0.0204, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3367 点 - 坐标: [218.3048, 93.9571], 绝对半径: 237.6656, 绝对角度: 336.7132, 绝对半径差值: 0.0203, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3368 点 - 坐标: [218.4685, 93.5756], 绝对半径: 237.6655, 绝对角度: 336.8133, 绝对半径差值: 0.0202, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3369 点 - 坐标: [218.6315, 93.1938], 绝对半径: 237.6654, 绝对角度: 336.9134, 绝对半径差值: 0.0201, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3370 点 - 坐标: [218.7939, 92.8117], 绝对半径: 237.6653, 绝对角度: 337.0135, 绝对半径差值: 0.0200, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3371 点 - 坐标: [218.9556, 92.4293], 绝对半径: 237.6652, 绝对角度: 337.1136, 绝对半径差值: 0.0199, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3372 点 - 坐标: [219.1167, 92.0466], 绝对半径: 237.6651, 绝对角度: 337.2137, 绝对半径差值: 0.0198, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3373 点 - 坐标: [219.2771, 91.6636], 绝对半径: 237.6650, 绝对角度: 337.3138, 绝对半径差值: 0.0197, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3374 点 - 坐标: [219.4368, 91.2804], 绝对半径: 237.6649, 绝对角度: 337.4139, 绝对半径差值: 0.0196, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3375 点 - 坐标: [219.5958, 90.8969], 绝对半径: 237.6648, 绝对角度: 337.5140, 绝对半径差值: 0.0195, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3376 点 - 坐标: [219.7542, 90.5131], 绝对半径: 237.6647, 绝对角度: 337.6141, 绝对半径差值: 0.0194, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3377 点 - 坐标: [219.9119, 90.1290], 绝对半径: 237.6646, 绝对角度: 337.7142, 绝对半径差值: 0.0193, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3378 点 - 坐标: [220.0689, 89.7446], 绝对半径: 237.6645, 绝对角度: 337.8142, 绝对半径差值: 0.0192, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3379 点 - 坐标: [220.2253, 89.3600], 绝对半径: 237.6644, 绝对角度: 337.9143, 绝对半径差值: 0.0191, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3380 点 - 坐标: [220.3809, 88.9751], 绝对半径: 237.6643, 绝对角度: 338.0144, 绝对半径差值: 0.0190, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3381 点 - 坐标: [220.5360, 88.5900], 绝对半径: 237.6642, 绝对角度: 338.1145, 绝对半径差值: 0.0189, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3382 点 - 坐标: [220.6903, 88.2045], 绝对半径: 237.6641, 绝对角度: 338.2146, 绝对半径差值: 0.0188, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3383 点 - 坐标: [220.8440, 87.8188], 绝对半径: 237.6640, 绝对角度: 338.3147, 绝对半径差值: 0.0187, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3384 点 - 坐标: [220.9969, 87.4328], 绝对半径: 237.6639, 绝对角度: 338.4148, 绝对半径差值: 0.0187, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3385 点 - 坐标: [221.1493, 87.0466], 绝对半径: 237.6639, 绝对角度: 338.5149, 绝对半径差值: 0.0186, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3386 点 - 坐标: [221.3009, 86.6601], 绝对半径: 237.6638, 绝对角度: 338.6150, 绝对半径差值: 0.0185, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3387 点 - 坐标: [221.4519, 86.2733], 绝对半径: 237.6637, 绝对角度: 338.7151, 绝对半径差值: 0.0184, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3388 点 - 坐标: [221.6022, 85.8863], 绝对半径: 237.6636, 绝对角度: 338.8152, 绝对半径差值: 0.0183, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3389 点 - 坐标: [221.7518, 85.4990], 绝对半径: 237.6635, 绝对角度: 338.9153, 绝对半径差值: 0.0182, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3390 点 - 坐标: [221.9007, 85.1115], 绝对半径: 237.6634, 绝对角度: 339.0154, 绝对半径差值: 0.0181, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3391 点 - 坐标: [222.0490, 84.7236], 绝对半径: 237.6633, 绝对角度: 339.1155, 绝对半径差值: 0.0180, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3392 点 - 坐标: [222.1965, 84.3356], 绝对半径: 237.6632, 绝对角度: 339.2155, 绝对半径差值: 0.0179, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3393 点 - 坐标: [222.3434, 83.9472], 绝对半径: 237.6631, 绝对角度: 339.3156, 绝对半径差值: 0.0178, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3394 点 - 坐标: [222.4897, 83.5587], 绝对半径: 237.6630, 绝对角度: 339.4157, 绝对半径差值: 0.0177, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3395 点 - 坐标: [222.6352, 83.1698], 绝对半径: 237.6629, 绝对角度: 339.5158, 绝对半径差值: 0.0176, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3396 点 - 坐标: [222.7801, 82.7807], 绝对半径: 237.6628, 绝对角度: 339.6159, 绝对半径差值: 0.0175, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3397 点 - 坐标: [222.9243, 82.3914], 绝对半径: 237.6627, 绝对角度: 339.7160, 绝对半径差值: 0.0174, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3398 点 - 坐标: [223.0678, 82.0018], 绝对半径: 237.6626, 绝对角度: 339.8161, 绝对半径差值: 0.0173, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3399 点 - 坐标: [223.2106, 81.6119], 绝对半径: 237.6625, 绝对角度: 339.9162, 绝对半径差值: 0.0172, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3400 点 - 坐标: [223.3527, 81.2218], 绝对半径: 237.6624, 绝对角度: 340.0163, 绝对半径差值: 0.0171, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3401 点 - 坐标: [223.4942, 80.8315], 绝对半径: 237.6623, 绝对角度: 340.1164, 绝对半径差值: 0.0170, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3402 点 - 坐标: [223.6350, 80.4409], 绝对半径: 237.6622, 绝对角度: 340.2165, 绝对半径差值: 0.0170, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3403 点 - 坐标: [223.7751, 80.0501], 绝对半径: 237.6622, 绝对角度: 340.3166, 绝对半径差值: 0.0169, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3404 点 - 坐标: [223.9145, 79.6590], 绝对半径: 237.6621, 绝对角度: 340.4167, 绝对半径差值: 0.0168, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3405 点 - 坐标: [224.0532, 79.2677], 绝对半径: 237.6620, 绝对角度: 340.5168, 绝对半径差值: 0.0167, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3406 点 - 坐标: [224.1913, 78.8761], 绝对半径: 237.6619, 绝对角度: 340.6169, 绝对半径差值: 0.0166, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 3407 点 - 坐标: [224.3286, 78.4843], 绝对半径: 237.6618, 绝对角度: 340.7169, 绝对半径差值: 0.0165, 增量半径差值: -0.0001, 增量角度差值: 0.1001
